,index,Movie,P_Genre,S_Genre,T_Genre,Cluster_Id
3282,3340,monster trucks,4,11,10,12
3283,3341,the division,4,14,4,29
3284,3342,parallel,6,3,15,28
3285,3343,the final countdown,4,11,15,13
3286,3344,risen,6,14,4,93
3287,3345,the silencers,4,11,10,12
3288,3346,the omega man,4,6,15,0
3289,3347,escape plan 2: hades,4,5,3,184
3290,3348,sphere,4,3,15,75
3291,3349,congo,4,11,3,122
3292,3350,superintelligence,4,10,0,159
3293,3351,daleks' invasion earth 2150 a.d.,9,6,15,121
3294,3352,timecop,4,5,15,84
3295,3353,runaway,4,5,15,84
3296,3354,babylon a.d.,4,11,15,13
3297,3355,womb,6,0,15,15
3298,3356,star trek: insurrection,4,11,15,13
3299,3357,light of my life,6,14,4,93
3300,3358,outland,4,5,15,84
3301,3359,spacecamp,9,9,15,154
3302,3360,skyline,4,14,4,29
3303,3361,"honey, i blew up the kid",9,10,9,31
3304,3362,hot tub time machine 2,8,3,15,96
3305,3363,los cronocrímenes,3,14,4,115
3306,3364,the darkest hour,4,11,16,58
3307,3365,fantastic voyage,9,9,15,154
3308,3366,the astronaut's wife,6,14,4,93
3309,3367,mission to mars,9,14,4,147
3310,3368,psycho goreman,8,15,15,42
3311,3369,the discovery,6,0,15,15
3312,3370,the fantastic four,4,11,9,116
3313,3371,the flintstones in viva rock vegas,8,9,0,61
3314,3372,the tuxedo,4,10,15,126
3315,3373,kairo,11,3,15,33
3316,3374,bride of frankenstein,6,15,15,11
3317,3375,liu lang di qiu,4,11,15,13
3318,3376,settlers,6,14,4,93
3319,3377,tekken,4,5,7,9
3320,3378,nowhere,8,6,15,146
3321,3379,no escape,4,6,15,0
3322,3380,the lazarus effect,11,3,15,33
3323,3381,skylines,4,11,15,13
3324,3382,god told me to,5,15,15,11
